dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage,clf_variant
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",7.131760597229004,0.028581619262695312,0.7305699481865285,0.7205128205128205,0.7823834196891192,0.7762820512820513,0.16773535412416196,0.2583333333333333,0.09843911058991855,0.06107408660507203,0.7014718740891869,0.7694598765432098,-0.1750417061414492,-0.1768045444870393,0.8698630136986302,0.8666666666666667,1.0,1.0,0.79375,0.762214983713355,0.0,0.0,0.8300653594771242,0.8110918544194108,0.5907550585728707,0.6406592257437844,0.844559585492228,0.8435897435897436,1.2487046632124352,1.2692307692307692,3.0,,
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.02541810530781874,0.038750886322312605,0.5,0.5,-0.18486579067369702,-0.21451938267005477,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.8399415379831687,0.8399415379831688,0.7564766839378239,0.6923076923076923,1.0,1.0,,0.0,
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.0022492780117318034,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.06416899163013146,0.0,0.5,0.5,-0.18833737008308551,-0.21301775147928995,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.8904916402194911,0.8904916402194911,0.7564766839378239,0.6923076923076923,1.0,1.0,,0.0,nb
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.06416899163013146,0.0,0.5,0.5,-0.18833737008308551,-0.21301775147928995,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.8904916402194912,0.8904916402194913,0.7564766839378239,0.6923076923076923,1.0,1.0,,0.0,logreg
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.06416899163013146,0.0,0.5,0.5,-0.18833737008308551,-0.21301775147928995,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.8904916402194912,0.8904916402194913,0.7564766839378239,0.6923076923076923,1.0,1.0,,0.0,xgboost
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.06416899163013146,0.0,0.5,0.5,-0.18833737008308551,-0.21301775147928995,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.8904916402194912,0.8904916402194913,0.7564766839378239,0.6923076923076923,1.0,1.0,,0.0,random_forest
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.06416899163013146,0.0,0.5,0.5,-0.18833737008308551,-0.21301775147928995,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.8904916402194912,0.8904916402194913,0.7564766839378239,0.6923076923076923,1.0,1.0,,0.0,miss
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.04918557672590066,0.09367949758621848,0.6522879626930923,0.6481481481481481,-0.17274111516905177,-0.20235184123448183,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.649797478943004,0.705310543280529,0.7564766839378239,0.6923076923076923,1.0,1.0,,1.0,
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.048791587414231806,0.0032863300603492157,0.6522879626930923,0.6481481481481481,-0.17279928527847896,-0.19110254916915365,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.7390379208895319,0.8047845364698069,0.7564766839378239,0.6923076923076923,1.0,1.0,,1.0,nb
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.006726166931912303,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.040132879936362574,0.011128812519467936,0.6522879626930923,0.6481481481481481,-0.17217915779879492,-0.1912513933882844,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.7554823812910151,0.8152837947644338,0.7564766839378239,0.6923076923076923,1.0,1.0,,1.0,logreg
41945,18,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.02948498004116118,,0.7564766839378239,0.6923076923076923,0.7564766839378239,0.6923076923076923,0.0,0.0,0.05282613928453908,9.636389903541124e-06,0.6522879626930923,0.6481481481481481,-0.17309769935865443,-0.19108092239128882,1.0,1.0,1.0,1.0,0.7564766839378239,0.6923076923076923,0.0,0.0,0.8613569321533924,0.8181818181818182,0.7263331303336592,0.7960604006392291,0.7564766839378239,0.6923076923076923,1.0,1.0,,1.0,xgboost
