dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage,clf_variant
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",5.326770782470703,0.026113510131835938,0.6614173228346457,0.7120622568093385,0.7706692913385826,0.8030155642023347,0.18880651839978624,0.2980362410450905,0.056177988355154945,0.07690103797246792,0.6945501903426167,0.7354825115887064,-0.20301684202064116,-0.18862691553489694,0.34408602150537637,0.4514285714285714,1.0,1.0,0.5614035087719298,0.6030534351145038,0.0,0.0,0.4266666666666667,0.5163398692810458,0.9035868319347435,0.9050236752623864,0.8700787401574803,0.9046692607003891,1.3976377952755905,1.406614785992218,3.0,,
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6338582677165354,0.6595330739299611,0.6338582677165354,0.6595330739299611,0.0,0.0,0.09720031091346942,0.07152550470004376,0.5,0.5,-0.24152986460560347,-0.2296650961450536,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839941537983169,0.8399415379831688,0.6338582677165354,0.6595330739299611,1.0,1.0,,0.0,
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.0022223599953576922,,0.6338582677165354,0.6595330739299611,0.6338582677165354,0.6595330739299611,0.0,0.0,0.02567480621342566,0.0,0.5,0.5,-0.2327411598380253,-0.22454919832245757,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252648204509247,0.9252648204509247,0.6338582677165354,0.6595330739299611,1.0,1.0,,0.0,nb
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6338582677165354,0.6595330739299611,0.6338582677165354,0.6595330739299611,0.0,0.0,0.02567480621342566,0.0,0.5,0.5,-0.2327411598380253,-0.22454919832245757,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252648204509247,0.9252648204509247,0.6338582677165354,0.6595330739299611,1.0,1.0,,0.0,logreg
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6338582677165354,0.6595330739299611,0.6338582677165354,0.6595330739299611,0.0,0.0,0.02567480621342566,0.0,0.5,0.5,-0.2327411598380253,-0.22454919832245757,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252648204509247,0.9252648204509247,0.6338582677165354,0.6595330739299611,1.0,1.0,,0.0,xgboost
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6338582677165354,0.6595330739299611,0.6338582677165354,0.6595330739299611,0.0,0.0,0.02567480621342566,0.0,0.5,0.5,-0.2327411598380253,-0.22454919832245757,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252648204509247,0.9252648204509247,0.6338582677165354,0.6595330739299611,1.0,1.0,,0.0,random_forest
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6338582677165354,0.6595330739299611,0.6338582677165354,0.6595330739299611,0.0,0.0,0.02567480621342566,0.0,0.5,0.5,-0.2327411598380253,-0.22454919832245757,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252648204509247,0.9252648204509247,0.6338582677165354,0.6595330739299611,1.0,1.0,,0.0,miss
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6496062992125984,0.7003891050583657,0.7608267716535433,0.8015564202334631,0.19955920657182924,0.2705773282764432,0.0519130720958632,0.10159593240026953,0.6760168302945301,0.7331563421828908,-0.20707593827275553,-0.18966390295827137,0.3763440860215054,0.34285714285714286,1.0,1.0,0.6346153846153846,0.5795454545454546,0.0,0.0,0.40816326530612246,0.4411764705882353,0.9023265290842173,0.9059578686204611,0.8582677165354331,0.9046692607003891,1.389763779527559,1.4124513618677044,,1.0,
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6929133858267716,0.7373540856031129,0.6929133858267716,0.7373540856031129,0.3520336605890604,0.46631268436578166,0.04820655632114356,0.0017731668590620954,0.6760168302945301,0.7331563421828908,-0.2069887791879895,-0.1793084819657333,0.6129032258064516,0.72,1.0,1.0,0.5757575757575758,0.5943396226415094,0.0,0.0,0.59375,0.6511627906976745,0.7726292651116841,0.7801666811439673,0.6929133858267716,0.7373540856031129,1.0,1.0,,1.0,nb
37,23,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.005404262105002999,,0.6929133858267716,0.7373540856031129,0.6929133858267716,0.7373540856031129,0.3520336605890604,0.46631268436578166,0.042470815729930354,0.007554151573905183,0.6760168302945301,0.7331563421828908,-0.20651910358351006,-0.17936407689462736,0.6129032258064516,0.72,1.0,1.0,0.5757575757575758,0.5943396226415094,0.0,0.0,0.59375,0.6511627906976745,0.7810711421456639,0.7884283687038098,0.6929133858267716,0.7373540856031129,1.0,1.0,,1.0,logreg
