dataset,fold,params,clf,score_set,fit_time,score_time,test_acc,train_acc,test_aaacc,train_aaacc,test_bacc,train_bacc,test_ece,train_ece,test_roc,train_roc,test_brier,train_brier,test_recall,train_recall,test_recall_at_wloss,train_recall_at_wloss,test_prec,train_prec,test_spec_at_wloss,train_spec_at_wloss,test_f1,train_f1,test_ent,train_ent,test_cov,train_cov,test_eff,train_eff,n_features,stage,clf_variant
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",4.847740888595581,0.028331518173217773,0.6023622047244095,0.6595330739299611,0.764763779527559,0.813715953307393,0.14087200407955125,0.1796436588103254,0.05167401856547053,0.07918528019834409,0.6644569097399285,0.716628086419753,-0.21895700640623236,-0.19214489455050754,0.37735849056603776,0.4012345679012346,1.0,1.0,0.5333333333333333,0.45454545454545453,0.0,0.0,0.4419889502762431,0.4262295081967213,0.9376150088989517,0.9268215202841337,0.9173228346456693,0.9494163424124513,1.610236220472441,1.5428015564202335,3.0,,
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.1483814132756741,0.04623367590626942,0.5,0.5,-0.2651815301346591,-0.21797730812096774,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839941537983169,0.8399415379831688,0.5826771653543307,0.6848249027237354,1.0,1.0,,0.0,
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.002300731954164803,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.10214773736940491,2.220446049250313e-16,0.5,0.5,-0.2535986465786616,-0.21583975533316174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990571752101466,0.8990571752101465,0.5826771653543307,0.6848249027237354,1.0,1.0,,0.0,nb
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.10214773736940475,1.1102230246251565e-16,0.5,0.5,-0.25359864657866155,-0.2158397553331617,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990571752101466,0.8990571752101465,0.5826771653543307,0.6848249027237354,1.0,1.0,,0.0,logreg
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.10214773736940475,1.1102230246251565e-16,0.5,0.5,-0.25359864657866155,-0.2158397553331617,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990571752101466,0.8990571752101465,0.5826771653543307,0.6848249027237354,1.0,1.0,,0.0,xgboost
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.10214773736940475,1.1102230246251565e-16,0.5,0.5,-0.25359864657866155,-0.2158397553331617,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990571752101466,0.8990571752101465,0.5826771653543307,0.6848249027237354,1.0,1.0,,0.0,random_forest
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.10214773736940475,1.1102230246251565e-16,0.5,0.5,-0.25359864657866155,-0.2158397553331617,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990571752101466,0.8990571752101465,0.5826771653543307,0.6848249027237354,1.0,1.0,,0.0,miss
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.6062992125984252,0.6964980544747081,0.764763779527559,0.813715953307393,0.2084395716471188,0.25683922558922556,0.05167401856547053,0.07918528019834409,0.6644569097399285,0.716628086419753,-0.21895700640623236,-0.19214489455050754,0.5,0.4444444444444444,1.0,1.0,0.5625,0.5,0.0,0.0,0.5181347150259067,0.39436619718309857,0.9376150088989517,0.9268215202841337,0.9173228346456693,0.9494163424124513,1.610236220472441,1.5428015564202335,,1.0,
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.07666809082960385,0.002045328182625577,0.6644569097399285,0.716628086419753,-0.2224624962503627,-0.18060659738815255,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085362446632988,0.7755096367676332,0.5826771653543307,0.6848249027237354,1.0,1.0,,1.0,nb
37,3,"{'score_set': '(-3, -2, -1, 0, 1, 2, 3)'}",msl_prebin,"(-3, -2, -1, 0, 1, 2, 3)",0.00579336192458868,,0.5826771653543307,0.6848249027237354,0.5826771653543307,0.6848249027237354,0.0,0.0,0.07773508620849959,0.007513661522959332,0.6644569097399285,0.716628086419753,-0.22246618646955746,-0.1806590376331415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146387403584203,0.7827574084516496,0.5826771653543307,0.6848249027237354,1.0,1.0,,1.0,logreg
